stars,comment
4.0 out of 5 stars,"









  
  
    
  I definitely love my PS4. The pay-to-play online with PS Plus was a little disappointing, but at least they give you a decent list of games throughout the year. There's a great list of games for the system and the hardware is pretty powerful.My biggest complaint would be the charge times for the controllers, they only last a few hours each. I feel like I'm always charging them and I'm really contemplating just keeping a plug next to my couch, which shouldn't be something I have to deal with. I've heard there's a new set of controllers coming out for the PRO system that have a lot longer life, so I may get one or two of those.Overall, if you're in the market for a console, you can't go wrong with the PS4 because there's so much to offer.

  
"
3.0 out of 5 stars,"









  
  
    
  I received before I expected, but in the description before I was gonna buy it, it said that I will receive free download of the last of us remastered and I did not have any sign of it to download it, is not fair.

  
"
5.0 out of 5 stars,"









  
  
    
  Great product. Thanks!

  
"
5.0 out of 5 stars,"









  
  
    
  It's was good couldn't of been any more better I would definitely recommend amazon to everyone and any one thanks

  
"
5.0 out of 5 stars,"









  
  
    
  I bought this for my fiance for his birthday/Christmas present and it was the best experience I've ever had with a purchase. This was the first item I've ever had delivered on a Sunday, which was PERFECT because his birthday was the next day. He was really happy with the game choices and said that he had no issues with the downloads. At time of purchase, it was the best deal I could find while researching for weeks. We use it every day. I would recommend dusting it every once in a while, but we have animals so that might be our contributor. Even if you had the PS3 (we did, too), I would recommend the upgrade, it's completely worth it.

  
"
4.0 out of 5 stars,"









  
  
    
  i like it but it's got a little bit problems like the auto ejecting.but after all its a good console

  
"
4.0 out of 5 stars,"









  
  
    
  The PS4 is good.  I wouldn't really call it ""next gen"" right now, though.  The graphics are awesome, but don't expect to get this and be BLOWN AWAY compared to your PS3.  Yes, it's better, but it's not like ""OMG THIS IS BLOWING MY MIND!"" good.  Also, there's not many games available right now, and almost all of the games have bugs.  I'd recommend AC4 and BF4.  Don't even waste your time with COD Ghosts... it's worse that BO2.  I'm interested to see how good the games get as time goes on.

  
"
5.0 out of 5 stars,"









  
  
    
  System works great out of the box!  Playing COD at the moment.  Haven't really tried any other launch titles yet, except for the freebies they offered on PSN (resogun, contrast).  The system is lacking some basic functions that were present in the ps3 such as mp3 and video playback via usb drive, home screen customization and streaming from my PC.  Supposedly those functions will be implemented later, so I'm not docking off any points just yet.  The video sharing feature is pretty cool and the new playstation store is much faster and easier to navigate.  The new dualshock is a big improvement over the previous DS3.  It just feels better in my hand.  Looking forward to new updates to the system.  Hopefully i'll be playing more of the system once watchdog and infamous comes out.

  
"
5.0 out of 5 stars,"









  
  
    
  The game was for my brother on his birthday. He was really happy when he received the gift. It was a very fast shipment.

  
"
5.0 out of 5 stars,"









  
  
    
  I don't play video games, but my nephew does.  He vacillated between the XBOX1 and the PS4.  When he finally made the decision, it was three days before Christmas.  You had it available and it shipped in two days!  I was happy to make him happy on Christmas eve.  As I understand it, he has done nothing but play that game since then!

  
"
5.0 out of 5 stars,"









  
  
    
  Got this when our PS3 finally gave out. Awesome for streaming Netflix and Amazon, and the clarity is amazing.

  
"
4.0 out of 5 stars,"









  
  
    
  I was not disappointed  about the product. All I think the picture is misleading. You are getting a slim ps4 and here I was thinking I was getting the original. All I have to say is change the picture.

  
"
5.0 out of 5 stars,"









  
  
    
  It's a great console but the lack of games it's causing me second of thoughts about the early adoption of the new videogame console geneation

  
"
5.0 out of 5 stars,"









  
  
    
  Awesome system. Worth the money.

  
"
5.0 out of 5 stars,"









  
  
    
  Got my ps4 quickly and in perfect condition. Satisfied with the price. Use it daily.

  
"
4.0 out of 5 stars,"









  
  
    
  Will the PlayStation 4 console because it has slowed mix of PS2 games and Xbox 360 games.

  
"
4.0 out of 5 stars,"









  
  
    
  So far after a week with the PlayStation 4 I'm satisfied.  The hardware runs very well; things are much faster than previous generation in terms of game loading and navigating the system.  The UI is simple and basic; if you're looking for some crazy gorgeous presentation then you're going to have to wait at least until they start rolling out themes because it's pretty much generic in its looks.  If you're upgrading from the PS3 however you'll realize that it's a marked improvement over the XMB as things are a lot easier to find and react much faster.Loving the look of the games and the feel of the controller.  The controller is probably the biggest thing to talk about because it's an ENORMOUS improvement over the DualShock 3.  Feels good and responds very well.  It'll take some time getting used to not having Start and Select but you'll adapt.  Didn't get the camera so the light bar as it stands right now is only useful if you have two because instead of a number assignment it changes color to indicate what number player you are.  My only gripe would be that the battery seems to not last as long; it still lasts a good while but I feel the DS3 has a bit more life.Another big thing is that the network seems to move a lot faster.  PS3 used to basically limit your download speeds but that seems to be gone with the PS4.  Online gaming is great and they seem to really be pushing the social aspect really hard which is kind of unusual because again, if  you're coming from the PS3, you'll remember that people barely interacting in online gaming.  I love the party chat feature and matchmaking seems to be a bit better.  The share features are amazing; the Twitch streaming is great and it's cool to see so many people using it.  It actually makes for an easy way to check out a game and see if you'd like it or not without doing a lot of searching for gameplay.  My negative to this would be that it doesn't seem to queue downloads so even though they're faster if you have several games, demos or updates to download they run concurrently and that in effect will slow down the process.  Even with that though it's STILL faster than the PS3 network.So overall I like this system a lot.  Would I recommend you jump and get it now?  No, but that's because I never suggest that anyone buy a console at launch.  We've all seen the problems people have been having (the real ones at least, as sadly people have been making false claims), especially through Amazon.  While I do like them a lot i do have to call Amazon out on their packaging.  I know a lot of people feel like it's just a made up claim but it's actually true: Amazon did a pretty poor job of packaging the device.  Basically what they did was place the PS4 at the BOTTOM of the box, flush against the box's floor, and then dropped some air bags on top of it and sealed it.  If you know anything about shipping companies (especially UPS) you'll know that the drivers don't adhere to any warning labels; they will throw your box around without a care, so imagine them tossing your PS4 in the truck and how hard that bottom would hit the ground.  While I'm sure it's not the main cause of problems with the PS4 on here it's something that should be taken serious and complained about to Amazon because even with a working PS4 I'm not pleased by that at all.Still overall like I said it's a good console.  If you wait you'll most definitely end up with a better experience than us impatient people out of the box because eventually more of the features will be added, fixed, and developed into what they're suppose to be, but as it stands now it's a fun console and definitely worth the upgrade.

  
"
5.0 out of 5 stars,"









  
  
    
  I bought this for my boyfriend's 37th birthday and this was by far the best price for a new PS4 Slim. I could really only find referbished ones so I was happy with the product and price.

  
"
5.0 out of 5 stars,"









  
  
    
  Great deal! Free overnight shipping and just in time for Christmas.  Thank you!

  
"
4.0 out of 5 stars,"









  
  
    
  The console works no problems but the control with it was broken

  
"
5.0 out of 5 stars,"









  
  
    
  What can I say, it's simply the best gaming console ever made, and with each system update it becomes even better. I will say that the 500GB HDD is quite small, especially with the amount of space required by many games. I personally upgraded my PS4 with a 2TB HDD (for about $130) which I would suggest to anyone who considers themselves more than just a very casual gamer. Other than the small HDD, this is a great product and should be your number one choice for a Next-Gen/New-Gen/Current-Gen console.

  
"
5.0 out of 5 stars,"









  
  
    
  Exactly what I wanted. Limited game selection but I am patient. Ff14 be5a has been fun tomb raider de is amazing.

  
"
5.0 out of 5 stars,"









  
  
    
  Mine is working! Sorry to hear so many people are having problems with the PS4. Mine is working fine so far after 5 hrs of gameplay. I will continue to get killed on Call of Duty and see if it could withstand the heat.The graphics is noticeably better than the PS3 and I think the developers are barely pushing the console yet. It takes time to them to get use to the platform to get the most of out it. I can't wait to play of my favorite titles on this console. Let's hope it lasts me 3 years.So far I'm happy with my purchase and I'm finally back to playing games on the console. I miss those days.

  
"
5.0 out of 5 stars,"









  
  
    
  I was kind of nervous after reading some of the early reports of system failures right before the PS4 launch. I found one for sale at midnight and decided to order anyway since I've been wanting one of these for quite awhile. Man, I am so glad that I went through with the purchase. This is the best console I've ever owned. It has worked perfectly from the beginning and it turns out the launch failure rate for this product was around 4%. That is below the industry average for an electronics release of 5%. It truly feels like next gen with the speed of the OS and the look and performance of the games. I did debate for awhile on whether to get this or the new Xbox One. After hearing about the increase in power with the PS4 and that you are forced to buy the Kinect with the Xbox I decided to switch over to PS. I was a huge 360 fan the last generation. I am sure that I made the right decision. Most of the Xbox One games don't really have ""next-gen"" graphics and I don't want to have to give my Kinect voice commands. I think that is really pointless. Last generation I mostly preferred the 360 for the controller. I just didn't really like the PS3 Dualshock because I was just never comfortable with it. I have to tell you the new Dualshock 4 is amazing. Probably the best controller I have ever handled. I have big hands and I don't feel like it is way undersized. Overall I love the PS4 and am very satisfied with my purchase.

  
"
5.0 out of 5 stars,"









  
  
    
  I love this thing.But for those wondering. This is more of an evolution than a revolution, and I'm perfectly fine with it.

  
"
5.0 out of 5 stars,"









  
  
    
  very good

  
"
5.0 out of 5 stars,"









  
  
    
  Product delivered early and arrived as described. Works perfectly.

  
"
4.0 out of 5 stars,"









  
  
    
  Destiny is fun.  Bloodborne is cool.  The thumbstick grips rip after a few months of play.  Buy some stick grip covers.

  
"
5.0 out of 5 stars,"









  
  
    
  Simply amazing. This is everything we were promised, and more. I've been playing Battlefield 4 and AC IV Black Flag, and I have to say, it was money well spent.The console itself is a marvel, sleek and silent and impressive and simple all at once. The UI was overhauled and can now be accessed at any time, even while playing. Games can be suspended to do something else, and resumed without interruptions.The PSN now actually works, and the current game selection, while small, is great. PS+ actually gives you free access to a couple of them as well, so it's great that I already have a small library available (Resogun comes HIGHLY recommended!)The controller did the impossible and actually beat the 360 pad in terms of comfort. The thumbsticks were altered and are now shorter and thinner, with a concave top and grippy material. They are also a little further apart than the PS3. The triggers are also a vast improvement over the PS3, no longer sloping off the back of the controller, but more angled up, similiar again to the 360. This is GREAT news for shooter fans.Get this. Now. You need it. Get the second mortgage. Send your kids to your mother's house for a month. Take a vacation. Tell your significant other you'll be ignoring them a little.

  
"
5.0 out of 5 stars,"









  
  
    
  Came on time with everything as promised. i've had it for almost three months no problems so far.

  
"
5.0 out of 5 stars,"









  
  
    
  the system design is cool , doesnt take too much space and look elegant, graphics are very nice and the console rus smoothlyi havent found a game that keep me playing for hours but the system is great, the eye camera works fantastic, my some love it he keep playing ar robots, running form one side to another kicking the little robots :Dyou have to buy the eye camera if you have little kids, they will love it

  
"
5.0 out of 5 stars,"









  
  
    
  Happy with the system but not to many games yet. Looking forward to what's to come. Though the 1st system amazon sent me was defective at least they sent a working one quickly. And the voucher was expired.

  
"
5.0 out of 5 stars,"









  
  
    
  still runs like always

  
"
5.0 out of 5 stars,"









  
  
    
  Got mine on Friday afternoon from Amazon. Everything works great! The controller speaker is surprisingly good. Resogun is amazing! There's a nice big step up in graphics. The ease of streaming and uploading videos is really nice too.

  
"
5.0 out of 5 stars,"









  
  
    
  Bought this for my daughter for Christmas and she loves it

  
"
5.0 out of 5 stars,"









  
  
    
  The Good:--Console is practically silent when running--Controller is FAR better than the DualShock3 in the hand.  Touchpad works great.--Great console design--The UI is similar to the XMB on the PS3, but significantly improved.  Less crap to wade through than before, unless you WANT to wade through crap.--Game installs are fastThe Bad:--Graphics are good, but not mind-blowing.  It's just beginning though...they'll get better.--Controller battery life is not that great.  My PS3 controller is years old and still holds a charge longer than the PS4 controller.In all, I'm satisfied with the purchase.  No issues thus far with it...fired right up out of the box.  Had it now for a little over a week, though my play time has been light due to a heavy work schedule.  Have 3 games, Killzone (playing thru now), AC Black Flag and Battlefield 4 (both still unopened).  The lighting and particle effects in Killzone are strong, but the character models are still decidely last-gen.  I like how the LED on the back of the controller changes from green to yellow to red when your health goes down and then fades back to green when you heal.  Can't really see it when playing, but it's little details/flourishes like that that give me high hopes for future games.Playstation Plus is very nice...there is a lot of great content there, certainly enough to keep someone busy for a few weeks even if they don't have a game disc yet.  The ""Live From PSN"" feature is a lot of fun, which lets you watch other people streaming their games.  Talk about a GREAT way to research games and find out which ones you'd like (or hate)...good stuff.  I've already discovered that Knack looks pretty undesirable...maybe if I was more interested in button-mashing games.  On the other hand, the Lego/Marvel game looks pretty amusing.To those who received non-operable systems, my condolences, and hopefully Sony will get you up and running ASAP.  I can confirm that my unit was VERY poorly packaged...just a cardboard box slightly bigger than the PS4 box, NO PADDING OR CUSHIONING WHATSOEVER, and while it was taped shut, the outer box was not well-sealed and you could easily see what was inside through the ""crack"".  When I saw how it came, I was pretty sure it would be broken, but I guess I got lucky that it wasn't mishandled (intentionally?) by those hacks at UPS and it is working normally.  Amazon, get your act together when shipping electronics.Anyway...back to Killzone!

  
"
5.0 out of 5 stars,"









  
  
    
  This is one mean System! I Can tell you the future looks good for this machine. It does not have the Graphics my one has YET! But I do see the potential!

  
"
5.0 out of 5 stars,"









  
  
    
  I've been a gamer since the early '80's with extensive knowledge in the industry.  Knowledge or not, it's still just my opinion.There are many reviews and articles detailing the PS4's power in addition to comparative ones; so I won't touch that subject.  What I will chat about, is content and the controller.I purchase platforms depending on content and the PS4 is finally delivering its first exclusive game that interests me.  Infamous Second Son.  In fact, the only reason anyone should ever get a console is to play exclusive games.  Otherwise, PC's are the way to go (there are a couple of rare exceptions where the console choice was superior).If you're going to invest $400 of your hard earned cash, take a step back and think.  What games do I enjoy that aren't available on a PC? What first, second, and sometimes third party developer is most like going to produce a AAA title?At the time of this review, the following games have been confirmed exclusively for PS4:Driveclub, The Order: 1886, Killzone, Infamous, Uncharted, Knack, Deep Down, Earth Defense Force,Everybody's Gone to the Rapture, MLB, Secret Ponchos, Resogun, Rime, N++, Basement Crawl, Joysound Dive 2, Shadow of the Beast, Lily Bergamo, plus others.Sony owns extremely talented studios and several fantastic franchises.  Last generation, they brought us new IP's such as Heavy Rain, Uncharted, Little Big Planet, Infamous, The Last of US, Beyond Two Souls, ModNation, Flow, Flower, and Journey.  In addition, they own some great franchises.  Although we haven't seen some in years, there were several notable ones such as God of War, Twisted Metal, SOCOM, and Killzone.Make a list and compare, Do you want to play Nintendo's Zelda, Metroid, Mario, Donkey Kong, Kirby, Fire Emblem, X, Super Smash Bros, and Mario Kart? Or, Microsoft's Halo, Gears of War, and Killer Instinct? Perhaps it's God of War, Uncharted, Infamous, Little Big Planet, Heavy Rain, Killzone, and ModNation games that mostly peak your interest.Since Sony is a Japanese company, they're likely to get some superb role playing games.  Persona and Ni No Kuni come to mind.Controller: It's fantastic and definitely an improvement over its predecessor.  This time around, it includes a speaker, touch pad, and an interactive light.  Nintendo holds the crown when it comes to the D-pad but Sony is a close second.  The analog sticks are further apart which is an improvement.I don't care if a console has Netflix or Pandora.  The primary purpose is gaming and that's what my rating is based on.

  
"
5.0 out of 5 stars,"









  
  
    
  Must buy for all gamers

  
"
3.0 out of 5 stars,"









  
  
    
  Received the console but when i opened it up there was no controller just the cords and console.

  
"
1.0 out of 5 stars,"









  
  
    
  The product failed after using it for a week

  
"
4.0 out of 5 stars,"









  
  
    
  It is ok.

  
"
5.0 out of 5 stars,"









  
  
    
  Worked well and very pleased. Thank you

  
"
5.0 out of 5 stars,"









  
  
    
  I was a huge Xbox fan in the past, but I cut over this time due to price and several friends that I wanted to play with.  The game system is top notch.

  
"
3.0 out of 5 stars,"









  
  
    
  My console works, I think!  After updating, the first thing I did was update the firmware, which went without a hitch.  Took a couple of tries to log into PSN for the first time; my guess is that PSN is bogged down from launch day.  Tried sharing a game on Twitch, which caused the system to hard freeze; couldn't force shutdown the PS4 using the power button, so had to unplug the system.  While installing Warframe, the system stopped responding a couple of times, again requiring a reboot; think it was related to resolution, as dropping down to 720p allowed the install to complete.  Still a bit unsure about how stable the system is; the system wouldn't wake up from standby, but I was able to force shutdown the system that time.  Hoping these are all just firmware or software bugs.Problems aside, I'm impressed with the console so far.  Haven't seen any signs of overheating so far; in fact it's quite the quiet console, compared to my Xbox 360.  The graphics in NBA 2K14 looks AMAZING.  There are times I feel that I'm watching a live game on TV instead of playing the game.  The Dualshock 4 feels great in my hand; it's not overly thick, and has a nice heft to it (that's the one thing I didn't like about the Dualshock 3).  Being able to stream all audio through headphones connected to the controller is perfect for late night gaming; I like how it uses a standard headphone port too, so I can use any headphones I want.  I love that Sony made the PS4's hard drive easily accessible and user-replaceable with a standard laptop hard drive; I plan to upgrade the 500GB drive to a 1TB fairly soon.I'm happy, but still cautious of the system stability.  Once more games come out and the bugs are worked out, I'll update the rating.

  
"
5.0 out of 5 stars,"









  
  
    
  everything works as expected.

  
"
5.0 out of 5 stars,"









  
  
    
  I first want to say that I am sorry to all those who have defective consoles. I know how frustrating that is and had to deal with it for a previous console launch. I won't name the console but it was a terrible experience. I wish you the best of luck and hope you get working consoles soon so we can play online together. I received my PS4 on 11/15 and was very concerned with the possiblity of a faulty console from what I had been hearing on various gaming websites. I had a minor issue when setting up my network connection. The system would keep asking if I wanted to use a proxy server over and over and then got stuck at ""please wait..."" I had to power off and power on again and reconfigure the network. I also can't switch network profiles. I took the console to a friends house and was unable to remove my previous wi-fi settings. I am confident these issues will be worked out in a future patch.I purchased Killzone, Knack, and Assassins Creed:Black Flag. Of the three, Black Flag is my favorite followed by Killzone. I don't really see a huge improvement in graphics but you can tell there is a difference. Launch titles never really deliver the amazing graphical experience that the console is capable of, at least in my past experience. The controller feels much heavier and is more responsive. The change to the L3 and R3 buttons alone make this better than the dualshock 3. The console is fairly quiet and gets louder when the fans kick on to cool the system. It runs a little warmer than I would prefer. Don't keep it on the carpet or in a closed space.Overall I am happy with my purchase and hope those who have broken systems get them fixed soon.

  
"
5.0 out of 5 stars,"









  
  
    
  Having now had my PS4 for a month I've used quite a few of it's features. I've tested out it's voice commands (which have worked thus far, though admittedly not as advanced as Microsofts, it has the potential), I've played quite a few of the free games (a lot to be had from PS+), and now have about 4 games for the PS4. I'm impressed so far with how quickly the system can go about switching between tasks, and how crisp the games look especially when compared to the same game running on a PS3/XB360.Yes there aren't THAT many games to play at launch, but you buy a system for it's potential, not on what's on there currently, even if what is on it currently is quite fun.I do recommend it to anyone that has the interest (and the money).

  
"
5.0 out of 5 stars,"









  
  
    
  I have two Xbox 360's and went through 4-5 console failures, charging cables breaking, profile sign in problems, controllers with loose battery packs etc. That thing was a money pit. The PS4 has been great. Tons of free games to play right off the bat, rechargeable controllers that work(NO MORE BATTERIES!!!!) charging cable is the same as my phone charger. Games run at 1080p/60fps. Online service has additional games included for PS4 PS3 and Vita. I love everything about this console and it will only get better from here.

  
"
5.0 out of 5 stars,"









  
  
    
  Love the PlayStation 4 console. Had a hard time getting one but the wait was worth it. Can't wait to play it with someone else.

  
"
5.0 out of 5 stars,"









  
  
    
  My son loves this game system.  It came packaged well with all of the pieces, cables, etc.  super easy for him to set up and begin using!

  
"
5.0 out of 5 stars,"









  
  
    
  Having owned the console for 9 months and prior to that an XBox 360, I can honestly say this is a great console. The console hasn't ever locked up on me or required some crazy reboot like the 360 would do periodically. It is a beautiful piece of hardware and looks very modern compared to its Microsoft counterparts. Starting the console up and getting into a game is very quick; however, I do miss the XBox style dashboard. Sony could use a better interface and increase the signal to noise ratio with all the extra stuff on the dashboard.

  
"
5.0 out of 5 stars,"









  
  
    
  Day 3 out of the box and no issues. I will say that Amazon packed this in an odd way with only the big bubble wrap on one side and not the other. May have left the unit succeptible to falls which would give most of the force to the PS4 box itself. Luckily my unit is working great. This has been the smoothest launch ever for me. The PS4 speaks for itself in terms of speed and features and this is just launch firmware we're working with here.I installed a Seagate 1TB SSD Hybrid drive and load times have been outstanding across the board.Many games to play including f2p titles like DC Universe Online, Warframe, and Blacklight retribution. You don't even have to spend a dime to get some enjoyment on PS4. There also Contrast and ResoGun which are both really good games.Very pleased with features like remote play which let me take my Vita and use it as a second screen. Works exactly as advertised. You cannot beat taking the Vita and control of your PS4 with it in any room in the house.Can't wait for the following weeks and months for the lineup to increase in size.

  
"
4.0 out of 5 stars,"









  
  
    
  Waiting for this to take off still... great system but I find myself on the PS3 more often still.

  
"
5.0 out of 5 stars,"









  
  
    
  Works well

  
"
5.0 out of 5 stars,"









  
  
    
  Great system from Sony. I love the games that came out. The graffics are unbelievable. I like the new design

  
"
5.0 out of 5 stars,"









  
  
    
  The PS4 has many positives which greatly outweigh the negatives. As an early adopter you might find the launch lineup to be lackluster depending on your taste of games but that is subjective.Positives-Great Price-Games perform better on the PS4 compared to its competitors (XB1, Wii U)-DualShock 4 is a great controller (Headphone jack is a nice addition to it)-Form factor is great, it looks really nice-Party chat-Varied library of games-PS plus has good offerings considering that the console is fairly new-Remote play works great (May vary as it depends on connection speed at times)-Share button is easy to use with regards to capturing screenshots or recording video (Can also be used to stream game play via Twitch/Ustream)Negatives-No MP3 support yet-No suspend and resume yet-No way to organize games on the Dynamic Menu-Battery life on the DualShock 4 last approximately 6-7 hours

  
"
5.0 out of 5 stars,"









  
  
    
  It is the king of consoles.  PS4!  Game selection is kind of weak until this summer but that hasn't stopped me :)

  
"
5.0 out of 5 stars,"









  
  
    
  It's a Playstation 4, of course it's awesome

  
"
4.0 out of 5 stars,"









  
  
    
  Console is sort of dirty out of the Xbox nonthenless great condition

  
"
4.0 out of 5 stars,"









  
  
    
  its a total bang for your 400$. everything about it is great. especially for gaming. but i found that this greatness comes with one price: build quality. sony obviously used cheaper materials to make it affordable. the joystick rubbers on the controllers tore apart after just a few weeks. the controller itself was broken open when i got home one day. dont know what happened but i found no cracks nor scratches on it so it could not have been ""hit"" hard. the console never moved from its place so its ok. but if i ever drop it, im pretty sure it gonna break like a glass.but for 400$, it pretty much justifies itself. the bottom line is it is WAY better in every aspect than its competitor: the xbox one

  
"
5.0 out of 5 stars,"









  
  
    
  What else can i say! well it doesn't have many games out, but for all good things we must wait.Im playing FFXIV on it and love it!

  
"
5.0 out of 5 stars,"









  
  
    
  No need to comment this right?

  
"
5.0 out of 5 stars,"









  
  
    
  I love my PS4, so I bought this second one as a gift for my brother, and they both work perfectly.

  
"
5.0 out of 5 stars,"









  
  
    
  Besides amazing gameplay........the apps like Netflix, Hulu and Amazon Prime make this a must have for any Media center! Worth every penny!

  
"
5.0 out of 5 stars,"









  
  
    
  Haven't had a gaming console since the PS2.  I only have 1 game thus far (Rayman Legends - which I also love), but this thing is also great for streaming on Hulu Plus and Amazon Prime - these are the only 'channels' I care about so the fact it doesn't have 100 other worthless channels doesn't bother me.  It's fast, quiet, and very smart.  With this device I replaced my cable box, Roku device, and blue-ray player, and now I have an incredible gaming console.  Seems absolutely worth the price.

  
"
5.0 out of 5 stars,"









  
  
    
  Still running five years later.

  
"
5.0 out of 5 stars,"









  
  
    
  Amazingly powerful and I love some of the free games that can be downloaded. WarFrame is a great free game with lots of first person shooter action. I'm currently playing Thief and it is very addictive.

  
"
5.0 out of 5 stars,"









  
  
    
  been having hours of fun, even my neices who recently got wii would rather play on ps4, its totally awesome

  
"
4.0 out of 5 stars,"









  
  
    
  Opened up my brand new console, came packeged in no bubble wrap, just came in a box that barely had any wiggle room, only had a piece of waded up paper for protection. Upon closer inspection, I found a couple small scratches on the front. Otherwise, it looked brand new. Is this a used unit? Anyhoo, hooked it up, according to directions. After setup, I edited my profile. Then after a moment, the screen slowly went black, from the center outwards. Then the screen came back to normal after 10 secounds or so. Played my non-online game, and didn't experience any issues for the 2 hours I played. Don't know if I will need to return this or not. Will update soon.Update 2/10/16No problems or anomalies have occurred since first day of use.

  
"
5.0 out of 5 stars,"









  
  
    
  It’s an excellent addition to my entertainment system

  
"
1.0 out of 5 stars,"









  
  
    
  Missing charging controller cable and microphone

  
"
4.0 out of 5 stars,"









  
  
    
  Works great as expected. Very nice console with nice controllers. The batteries on the controllers seem to die down fairly quickly.

  
"
5.0 out of 5 stars,"









  
  
    
  I  bough the ps4 one year ago , so far everything has been great , an amazing product , I do recommend this ps4 to anyone who want to relax and enjoy at home , you can get many awesome free games if you have your Sony ps plus .

  
"
5.0 out of 5 stars,"









  
  
    
  5 stars so all can see. Dealspointer account sent me the Ps4 slim instead of the regular ps4 like I paid for.

  
"
5.0 out of 5 stars,"









  
  
    
  Cons:Touch buttons on the console... you'll accidentally activate them.The controller battery doesn't seem to last that long, especially if you have a headset plugged in.  I wish it took rechargeable AAs which would be quick to change out.As of the current firmware, even when plugged into the console with an USB cable the controller still communicates through Bluetooth.  This is a problem if the 2.4GHz bands are already busy around you, also a problem for tournaments.Other than that it's been awesome.

  
"
5.0 out of 5 stars,"









  
  
    
  Really like my PS4 have no issues right now with it it's a must buy

  
"
5.0 out of 5 stars,"









  
  
    
  Best Game System

  
"
5.0 out of 5 stars,"









  
  
    
  Great system for gamers with a good amount of upcoming console exclusives. It can play games of all sorts, ranging from adult/mature games to family friendly games to games that everybody can enjoy. With programs like Netflix, Youtube among others, there are multiple uses for the PS4 besides it just being a video game console. The ability to share achievements/accomplishments on twitter, facebook etc is an added bonus and streaming isn't all that hard if you choose to do that. I got the system about 2 months ago and still have not gotten around to every single detail of the PS4, there is just plenty to do.The PS4 also has great app support for your typical TV-watching type of apps (Netflix, Hulu, Amazon). I have a smart TV and used to use the apps built in to that to watch TV, but the experience is not only much faster on the PS4, it has some cool features that my TV doesn't like auto-play and adjustable subtitles. I use the apps more than I play games.I am very pleased with my purchase of a PS4 and got a very good deal with this. Me personally, I would say this is the best buy of the ""Big 3"" systems if you are choosing to get one. Sony has consistently provided good console exclusive after good console exclusive and given this is still a relatively new system for the most part, it is a good investment.Getting one of the best games in my opinion bundled with this system is like the cherry on top. The Last of Us is a brutal, violent, heart throbbing game that takes you on an adventure that you don't ever want to get off of. The game is not for everybody but survival horror fans and people who enjoy a compelling story will fall in love with this game. It comes inside as a free digital download so don't miss out on playing what is, you know, absolutely free.

  
"
5.0 out of 5 stars,"









  
  
    
  My first unit was DOA, then the replacement arrived and is pure greatness, the system is smooth as you can imagine. The games are awesome, i own all playstations, and this is the best one so far. I also had a broken PS2 and PS3, and my Xbox 360 got 3RL, so it was not a surprise my unit came DOA, but sure extremely bummer and sad. Now i just hope it lasts the whole generation.just give us more games, trully next gen games and not ports and cross gen. (the next gen is only beginning.)

  
"
5.0 out of 5 stars,"









  
  
    
  Excelente

  
"
5.0 out of 5 stars,"









  
  
    
  Arrived on time for a birthday gift - as advertised

  
"
5.0 out of 5 stars,"









  
  
    
  So happy that at least someone had a new one to sell! It was a gift for him for his birthday and he was super happy! Arrived a little late but it made its impact

  
"
2.0 out of 5 stars,"









  
  
    
  No controler, no instructions. had to spend 100$ extra to play it.

  
"
5.0 out of 5 stars,"









  
  
    
  Amazing system and it arrived in time as specified along with an extra controller. I would of liked the console to be more secure in the big box in came in but that's my only complaint.

  
"
5.0 out of 5 stars,"









  
  
    
  Just what my son wanted for his birthday

  
"
5.0 out of 5 stars,"









  
  
    
  Over a year later and the system still works fantastic. No issues.

  
"
5.0 out of 5 stars,"









  
  
    
  exelent

  
"
5.0 out of 5 stars,"









  
  
    
  Easiest console setup ever. The machine is quiet, powerful, and gets the job of playing games done beautifully.PROS:1. The new controller is so much better than the previous ones! Its comfortable, and I love the innovation of the touchpad on the front, it works like a button when pressed down as well.2. Its quiet, no Xbox 360 levels of turbine power involved.3. Its got most video streaming services available out of the box with a quick download.4. Most of the games available run in native 1080p, which means much prettier games!5. The audio out on the controller is an awesome little feature! I never realized how nice this would be when sharing the room with my girlfriend, I just pop in my iphone earbuds and play away.6. Twitch streaming is awesome! Admittedly unless you're playing something you're very good at or competing people won't watch your stream.CONS:1. Controller battery life. Its a little short. Had to put it on to charge every day before I went to bed.2. Console seems to get hot, but no worse than my old 360 or PS3, but you should keep in mind when putting it in your entertainment center. I had to clear out enough room to give it space to circulate that hot air out.3. PSN seems to be flaky at the moment, but that will get sorted soon.

  
"
5.0 out of 5 stars,"









  
  
    
  got the delivery when promise enjoyed the console great price thank you Amazon

  
"
4.0 out of 5 stars,"









  
  
    
  Package was beat to hell when it was shipped to the wrong apartment mine # 6 delivered to # 9 dislexia I think.But it worked and still works.thank god. Won't do electronics like this again on here not expensive ones too risky.

  
"
1.0 out of 5 stars,"









  
  
    
  Only had 2 PlayStation for a couple months and it stopped working

  
"
3.0 out of 5 stars,"









  
  
    
  Came in fine, the PS Plus trial card was expired so that kinda sucked

  
"
